run_tag,domain,rubric_version,transcript_index,model,label,confidence,reason,criterion_quote
a5_alt_b,tech_ai,alt_b,34,mistral:latest,LOW,HIGH,"The transcript mainly consists of hype, opinions, news summary, and broad predictions without a sustained explanation of a technical mechanism, implementation, evaluation, or tradeoff.","""In 2025, more than 166,000 tech jobs have been cut globally."""
a5_alt_b,tech_ai,alt_b,35,mistral:latest,LOW,HIGH,"The transcript mainly consists of hype, opinions, news summary, and broad predictions without a sustained explanation of a technical mechanism, implementation, evaluation, or tradeoff.","""They're betting money they don't have on demand that doesn't exist,"" ""Tech is now financing this AI boom with borrowed money,"" ""But regular investors keep investing,"" ""When they can't repay their debts and the AI bubble starts bursting, who do we think is going to foot the bill?"""
a5_alt_b,tech_ai,alt_b,36,mistral:latest,HIGH,HIGH,The transcript provides a sustained explanation of a technical mechanism (education system differences) and its implications for students coming from India.,"""Assign HIGH only when the transcript contains at least one sustained, technically substantive segment that identifies a concrete problem and explains a specific solution, mechanism, implementation, or tradeoff."""
a5_alt_b,tech_ai,alt_b,37,mistral:latest,LOW,HIGH,"The transcript mainly consists of hype, opinions, and broad predictions without a sustained explanation of a technical mechanism, implementation, evaluation, or tradeoff.","""This is Coco Melon, every infant's favorite show... This isn't because of your slow internet speed or some glitch. It's a calculated move by tech giants who understand that by creating anticipation, they'll be able to trigger more dopamine in your brain."""
a5_alt_b,tech_ai,alt_b,38,mistral:latest,LOW,HIGH,"The transcript mainly consists of hype, opinions, and fear-mongering about a proposed bill, with no sustained technical segment or clear majority of non-promotional, non-fear-based content.","""But of course, media is making a big news about this and everyone is freaking out."""
a5_alt_b,tech_ai,alt_b,39,mistral:latest,LOW,HIGH,"The transcript mainly consists of hype, opinions, news summary, and broad predictions without a sustained explanation of a technical mechanism, implementation, evaluation, or tradeoff.",'there's a moment when you realize that the world around you has shifted...we're living through the end of the entire concept of jobs as we know them.'
a5_alt_b,tech_ai,alt_b,20,qwen2.5:7b,HIGH,HIGH,"The transcript provides a detailed explanation of a problem and its solution through dynamic programming, which is a substantive technical segment.","""let's solve count vowels permutation by the way if you're not aware I've added a bunch of cool updates to NE code. and I'm continuously updating it so check it out if you haven't and please feel free to leave me any feedback or improvements that you'd like we're given an integer n and our task is to count how many strings of length n can be formed under the following rules"""
a5_alt_b,tech_ai,alt_b,21,qwen2.5:7b,LOW,MEDIUM,The transcript mainly consists of a high-level explanation without actionable details or technical depth.,"""Assign LOW when the transcript mainly consists of hype, opinions, news summary, product praise, trend commentary, or broad predictions and does not include a sustained explanation of a technical mechanism, implementation, evaluation, or tradeoff."""
a5_alt_b,tech_ai,alt_b,22,qwen2.5:7b,LOW,MEDIUM,The transcript mainly consists of a list of coding patterns without providing sustained explanations or technical details.,"""Assign LOW when the transcript mainly consists of hype, opinions, news summary, product praise, trend commentary, or broad predictions and does not include a sustained explanation of a technical mechanism, implementation, evaluation, or tradeoff."""
a5_alt_b,tech_ai,alt_b,23,qwen2.5:7b,HIGH,MEDIUM,"The transcript provides a specific technical solution (AgentCore) and explains its role in addressing a concrete problem (securing and scaling AI agents), but it is heavily promotional.","""With AgentCore, you get a secure serverless runtime built for the dynamic needs of agent workloads, end-to-end identity for secure tool access, fully managed intelligent memory, critical agentic tools, including a browser, a code interpreter, and a gateway that converts tools into MCP compatible resources and an observability to gain visibility into agent operations."""
a5_alt_b,tech_ai,alt_b,24,qwen2.5:7b,LOW,MEDIUM,"The transcript is dominated by hype, fear-based content, and unsupported predictions.","""it's as old as human history and some of the symptoms include rabidly mentioning the term ai"""
a5_alt_b,tech_ai,alt_b,25,qwen2.5:7b,LOW,MEDIUM,"The transcript is primarily promotional and fear-based, suggesting viewers need to improve their problem-solving skills for coding interviews.","""just solve some linkless questions over here and some tree questions over there and then you'll be able to derive the edit distance algorithm yourself just like this Soviet mathematician did in the 1960s if that sounds ridiculous to you it's because it is"""
a5_alt_b,tech_ai,alt_b,26,qwen2.5:7b,LOW,MEDIUM,The transcript is dominated by promotional content and hype.,"""Thanks to Brilliant for sponsoring this video and for offering my subscribers 20% off their annual Premium subscriptions."""
a5_alt_b,tech_ai,alt_b,27,qwen2.5:7b,LOW,MEDIUM,The transcript mainly consists of hype and opinions about Apple's chip launch without providing a sustained explanation of technical mechanisms or implementation details.,"""So Macs have become quite popular over recent years because of the I guess the energy efficiency and also cost efficiency of certain Mac computers and this M5 chip is quite good for certain local AI workflows, but it only gets up to 32 gigs of RAM. So if you want something more capable, you have to go for a different kind of chip."""
